"ANIO_REG","TRIMESTRE","FOLIO","TIPO_VIV","MAT_PARED","MAT_TECHOS","MAT_PISOS","ANTIGUEDAD","COCINA","COCINA_DOR","CUART_DORM","NUM_CUARTO","DISP_AGUA","DOTAC_AGUA","EXCUSADO","USO_COMPAR","SANIT_AGUA","DRENAJE","DISP_ELECT","POTENCIA","FOCOS_AHOR","FOCOS_INCA","COMBUSTIBL","ESTUFA_CHI","ELI_BASURA","LAVADERO","FREGADERO","REGADERA","TINACO_AZO","CISTERNA","PILETA","CALENTADOR","MEDIDOR_LU","BOMBA_AGUA","TANQUE_GAS","AIRE_ACOND","CALEFACC","CHIMENEA","REPAR_PARD","REPAR_TECH","REPAR_AGUA","REPAR_DREN","REPAR_CABL","CONST_DORM","CONST_COCI","CONST_BANO","TENENCIA","ESTIM_COBR","ESTIM_PAGO","PAGO_VIV","TIPO_ADQUI","VIV_USADA","TIPO_FINAN","NUM_DUENO1","HOG_DUENO1","NUM_DUENO2","HOG_DUENO2","ESCRITURAS","TOT_RESID","TOT_HOG","HOG_PRINC","UBICA_GEO","AGEB","CD_INPC","TAM_LOC","EST_SOCIO","EST_DIS","UPM","FACTOR"
"2012","1","011202041","1","8","9","3",10,"1","2",2,4,"1","1","1","2","1","1","1",0,0,8,"3",,"3","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,2,1,"1","010010001","297-3","114","1","2","0111","00760",8011
"2012","1","011202042","1","8","9","3",10,"1","2",2,4,"1","1","1","2","1","1","1",0,4,2,"3",,"3","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","3",900,1000,850,"1","2","1","01","1",,,"1",5,1,"1","010010001","297-3","114","1","2","0111","00760",9765
"2012","1","011202044","1","8","9","3",14,"1","2",2,4,"1","1","1","2","1","1","1",0,5,2,"3",,"3","1","1","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","2","1","2","2","3",1200,1200,1600,"1","2","3","01","1",,,"1",4,1,"1","010010001","297-3","114","1","2","0111","00760",6444
"2012","1","011202046","1","8","9","2",25,"1","2",3,4,"1","1","1","2","1","1","1",0,5,1,"3",,"3","1","1","1","1","2","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","2","4",800,800,0,"3",,"5","01","1",,,"1",6,1,"1","010100001","015-8",,"3","2","0100","00820",10154
"2012","1","011202047","1","8","9","3",30,"1","2",2,5,"1","1","1","2","1","1","1",0,0,6,"3",,"3","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","1","1","2","2","2","4",1500,1500,0,"2",,"5","01","1",,,"1",3,1,"1","010100001","015-8",,"3","2","0100","00820",7834
"2012","1","011202048","1","8","9","2",38,"1","2",2,6,"1","1","1","2","1","1","1",0,4,2,"3",,"3","1","2","1","1","2","2","1","1","2","2","2","2","2","2","1","2","2","1","2","2","2","4",2000,1500,0,"3",,"5","01","1",,,"1",3,1,"1","010100001","015-8",,"3","2","0100","00820",5455
"2012","1","011202049","1","7","9","2",55,"1","2",1,3,"1","1","1","2","1","1","1",0,6,1,"3",,"3","1","1","1","1","1","2","1","1","1","2","2","2","2","1","1","2","2","2","1","1","2","4",800,1000,0,"3",,"5","01","1",,,"1",2,1,"1","010100001","015-8",,"3","2","0100","00820",5073
"2012","1","011202051","1","8","9","2",0,"1","2",2,4,"1","1","1","2","1","1","1",0,0,4,"3",,"3","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","1","4",500,500,0,"3",,"5","01","1",,,"1",5,1,"1","010100001","015-8",,"3","2","0100","00820",5223
"2012","1","011202052","1","7","3","2",50,"1","2",2,4,"1","1","1","2","2","1","1",0,6,0,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","2","1","2","4",1000,1000,0,"3",,"5","01","1",,,"1",3,1,"1","010100001","015-8",,"3","2","0100","00820",5073
"2012","1","011202053","1","8","9","3",25,"1","2",3,5,"1","1","1","2","1","1","1",0,3,3,"3",,"3","2","2","1","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","4",500,500,0,"3",,"5","01","1",,,"3",7,1,"1","010100001","015-8",,"3","2","0100","00820",14337
"2012","1","011202054","1","8","3","2",20,"1","2",4,5,"1","1","1","2","1","1","1",0,2,5,"3",,"3","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","2","4",500,500,0,"2",,"5","01","1",,,"1",8,1,"1","010100001","015-8",,"3","2","0100","00820",6920
"2012","1","011202055","1","7","3","2",36,"1","2",2,3,"1","1","1","2","2","1","1",0,6,0,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","1","1","1","1","2","2","1","2","2","4",500,500,0,"3",,"5","01","1",,,"1",11,1,"1","010100001","015-8",,"3","2","0100","00820",17204
"2012","1","011202056","1","8","9","2",15,"1","2",3,5,"1","1","1","2","1","1","1",0,0,5,"3",,"3","1","2","1","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",800,800,0,"2",,"5","01","1",,,"1",3,1,"1","010100001","015-8",,"3","2","0100","00820",2539
"2012","1","011202057","1","7","3","2",30,"1","2",3,5,"2","1","1","2","2","1","1",0,4,1,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","2","2","1","4",400,800,0,"3",,"5","01","1",,,"1",6,1,"1","010100001","015-8",,"3","2","0100","00820",8182
"2012","1","011202058","1","7","3","2",6,"1","2",3,4,"1","1","1","2","2","1","1",0,4,2,"3",,"3","1","1","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","1","1","1","4",400,400,0,"3",,"5","01","1","02","1","3",7,1,"1","010100001","015-8",,"3","2","0100","00820",10445
"2012","1","011202060","1","7","3","2",43,"1","2",2,4,"1","1","1","2","1","1","1",0,1,4,"1","1","3","1","2","2","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","4",300,300,0,"3",,"5","01","1",,,"3",8,1,"1","010100001","015-8",,"3","2","0100","00820",10445
"2012","1","011202061","1","7","9","3",36,"1","2",3,4,"1","1","1","2","1","1","1",0,4,2,"3",,"3","1","1","2","2","2","2","2","1","2","2","2","2","2","1","1","2","1","2","1","2","1","4",1000,1000,0,"3",,"5","01","1",,,"3",5,1,"1","010100001","015-8",,"3","2","0100","00820",14337
"2012","1","011202062","1","7","3","2",9,"1","2",1,3,"2","1","1","1","1","1","1",0,3,0,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","1","2","1","4",800,1000,0,"4",,"&","01","1",,,"1",2,1,"1","010100001","015-8",,"3","2","0100","00820",2330
"2012","1","011202063","1","7","3","2",15,"1","2",1,5,"1","2","1","2","1","1","1",0,3,1,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","4",800,400,0,"3",,"5","01","1",,,"3",1,1,"1","010100001","015-8",,"3","2","0100","00820",2536
"2012","1","011202064","1","8","9","2",12,"1","2",1,2,"1","1","1","2","1","1","1",0,3,2,"3",,"3","1","2","1","1","2","1","1","1","2","2","2","2","2","1","1","2","2","2","1","1","2","4",800,800,0,"3",,"5","01","1",,,"1",5,1,"1","010100001","015-8",,"3","2","0100","00820",5507
"2012","1","011202065","1","7","3","2",50,"1","2",2,3,"1","1","1","2","1","1","1",0,0,2,"5",,"3","1","1","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","4",200,200,0,"3",,"5","02","1",,,"1",2,1,"1","010100001","015-8",,"3","2","0100","00820",2539
"2012","1","011202066","1","8","9","3",5,"1","2",3,5,"1","1","1","2","1","1","1",0,6,0,"3",,"3","1","1","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","2","1","2","2","4",1000,1000,0,"3",,"4","01","1",,,"1",4,1,"1","010100001","015-8",,"3","2","0100","00820",4613
"2012","1","011202067","1","7","3","2",5,"1","2",3,4,"2","2","2",,,"5","1",0,4,0,"1","2","3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","1","1","4",500,300,0,"3",,"5","01","1",,,"2",7,1,"1","010100001","015-8",,"3","2","0100","00820",8261
"2012","1","011202068","1","7","3","2",1,"1","2",1,2,"2","1","1","2","2","1","1",0,0,3,"3",,"3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","4",1000,1000,0,"3",,"5","01","1",,,"3",3,1,"1","010100001","015-8",,"3","2","0100","00820",5223
"2012","1","011202069","1","8","9","2",0,"1","2",1,4,"1","1","1","2","1","1","1",0,5,1,"3",,"3","1","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2",500,500,0,,,,,,,,,3,1,"1","010100001","015-8",,"3","2","0100","00820",2307
"2012","1","011202070","1","8","9","3",15,"1","2",1,4,"1","1","1","2","1","1","1",0,0,7,"3",,"3","1","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,2,1,"1","010100001","015-8",,"3","2","0100","00820",5507
"2012","1","011202071","1","8","9","3",5,"2",,2,4,"1","1","1","2","1","1","1",0,2,6,"3",,"3","2","2","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","4",800,800,0,"3",,"5","01","1",,,"2",1,1,"1","010100001","015-8",,"3","2","0100","00820",2754
"2012","1","011202072","1","8","3","2",5,"1","2",3,5,"4",,"1","2","2","1","1",0,4,0,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","2","2","1","4",500,400,0,"2",,"5","02","1",,,"3",6,1,"1","010100001","015-8",,"3","2","0100","00820",6920
"2012","1","011202073","1","7","3","2",7,"1","2",1,2,"2","1","1","2","2","1","1",0,0,3,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","1","2","1","4",300,300,0,"1","1","5","01","1",,,"2",3,1,"1","010100001","015-8",,"3","2","0100","00820",5735
"2012","1","011202074","1","7","3","2",25,"1","2",2,3,"2","1","1","2","2","1","1",0,4,0,"3",,"3","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1000,500,0,"3",,"5","01","1",,,"1",1,1,"1","010100001","015-8",,"3","2","0100","00820",2727
"2012","1","011202075","1","8","9","3",12,"1","2",2,4,"1","1","1","2","1","1","1",0,8,3,"3",,"3","1","2","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","1","2","2","1","4",500,500,0,"2",,"5","01","1",,,"3",4,1,"1","010100001","015-8",,"3","2","0100","00820",5223
"2012","1","011203001","5","8","9","3",27,"1","2",3,4,"1","1","1","2","1","1","1",0,1,5,"3",,"3","1","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1000,1000,0,"3",,"5","01","1",,,"1",5,1,"1","010010001","145-8","114","1","2","0111","00250",8322
"2012","1","011203003","1","8","9","3",36,"1","2",2,5,"1","1","1","2","1","1","1",0,10,4,"3",,"3","1","1","1","1","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","2","4",2500,2500,0,"3",,"5","01","1",,,"1",3,1,"1","010010001","145-8","114","1","2","0111","00250",7362
"2012","1","011203006","1","8","9","3",0,"1","2",3,4,"1","1","1","2","2","1","1",0,4,3,"3",,"3","1","2","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",2000,2000,0,"2",,"5","01","1",,,"1",7,1,"1","010010001","145-8","114","1","2","0111","00250",7579
"2012","1","011203007","1","8","9","2",28,"1","2",2,4,"1","1","1","2","1","1","1",0,7,0,"3",,"3","1","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","4",2500,2000,0,"3",,"5","01","1",,,"1",5,1,"1","010010001","145-8","114","1","2","0111","00250",7368
"2012","1","011203008","1","8","9","2",0,"1","2",1,4,"1","1","1","2","1","1","1",0,10,4,"3",,"3","1","1","1","1","1","1","1","1","1","1","2","2","2","1","1","2","1","2","2","2","2","2",2000,2000,0,,,,,,,,,4,1,"1","010010001","145-8","114","1","2","0111","00250",5053
"2012","1","011203010","1","8","9","2",11,"2",,2,2,"1","1","1","2","1","1","1",0,0,5,"3",,"3","1","2","2","1","2","1","2","1","2","1","2","2","2","1","1","2","1","2","1","1","2","1",0,0,0,,,,,,,,,5,1,"1","010010001","145-8","114","1","2","0111","00250",5328
"2012","1","011203011","1","8","9","3",30,"1","2",2,3,"1","1","1","2","1","1","1",0,4,2,"3",,"3","1","1","1","1","1","2","1","1","1","2","2","2","2","1","1","2","2","2","1","1","1","4",1000,1000,0,"3",,"5","01","1",,,"3",4,1,"1","010010001","145-8","114","1","2","0111","00250",4509
"2012","1","011203013","1","8","9","2",0,"1","2",2,3,"1","2","1","2","2","1","1",0,0,4,"3",,"3","1","1","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,4,1,"1","010010001","145-8","114","1","2","0111","00250",5328
"2012","1","011203015","1","8","9","2",8,"1","2",1,2,"1","1","1","2","1","1","1",0,2,4,"3",,"3","1","1","1","1","1","2","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","4",800,1000,0,"4",,"&","01","1",,,"3",3,1,"1","010010001","145-8","114","1","2","0111","00250",5053
"2012","1","011203016","1","8","9","3",0,"1","2",1,2,"1","1","1","2","1","1","1",0,0,3,"3",,"3","1","1","2","2","1","2","2","1","2","2","2","2","2","1","1","1","2","1","1","1","1","1",0,0,0,,,,,,,,,3,1,"1","010010001","214-0","114","1","2","0111","00380",2414
"2012","1","011203018","1","8","9","2",20,"1","2",1,2,"2","1","1","1","1","1","1",0,0,2,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","1",0,0,0,,,,,,,,,3,1,"1","010010001","214-0","114","1","2","0111","00380",2414
"2012","1","011203020","1","8","9","2",25,"1","2",1,3,"1","1","1","2","1","1","1",0,6,0,"3",,"3","1","1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",2500,2500,0,"1","1","5","01","1",,,"1",1,1,"1","010010001","214-0","114","1","2","0111","00380",2656
"2012","1","011203021","1","8","9","2",12,"1","2",2,4,"1","1","1","2","1","1","1",0,6,0,"3",,"3","1","1","1","2","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"1","1","1","01","1",,,"1",2,1,"1","010010001","214-0","114","1","2","0111","00380",5708
"2012","1","011203022","1","8","9","2",0,"1","2",1,3,"1","1","1","2","2","1","1",0,0,4,"3",,"3","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","2","1","2","2","2","1",0,0,0,,,,,,,,,4,1,"1","010010001","214-0","114","1","2","0111","00380",6001
"2012","1","011203023","1","8","9","3",33,"1","2",3,4,"1","1","1","2","1","1","1",0,0,6,"3",,"3","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1000,1000,0,"3",,"5","01","1",,,"1",4,1,"1","010010001","214-0","114","1","2","0111","00380",11526
"2012","1","011203024","1","8","9","2",31,"1","2",1,3,"1","1","1","2","1","1","1",0,0,5,"3",,"3","1","1","1","1","2","2","1","1","2","2","2","2","2","1","1","1","2","1","1","1","1","4",1000,1000,0,"3",,"5","01","1",,,"1",3,1,"1","010010001","214-0","114","1","2","0111","00380",4877
"2012","1","011203025","1","8","9","3",36,"1","2",2,7,"1","1","1","2","1","1","1",0,8,0,"3",,"3","1","2","1","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2",1000,1000,0,,,,,,,,,4,1,"1","010010001","214-0","114","1","2","0111","00380",4828
"2012","1","011203026","1","8","9","3",30,"1","2",4,6,"1","1","1","2","1","1","1",0,5,5,"3",,"3","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","4",1000,1000,0,"3",,"5","01","1",,,"3",6,1,"1","010010001","214-0","114","1","2","0111","00380",12192
"2012","1","011203027","1","8","9","3",20,"1","2",1,4,"1","1","1","2","1","1","1",0,4,2,"3",,"3","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1200,1200,0,"3",,"5","02","1",,,"1",2,1,"1","010010001","214-0","114","1","2","0111","00380",2654
"2012","1","011203028","1","8","9","3",0,"1","2",1,2,"1","1","1","2","1","1","1",0,4,0,"3",,"3","2","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,4,1,"1","010010001","214-0","114","1","2","0111","00380",5465
"2012","1","011203029","1","8","9","3",27,"1","2",2,4,"1","1","1","2","1","1","1",0,0,7,"3",,"3","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1",0,0,0,,,,,,,,,5,1,"1","010010001","214-0","114","1","2","0111","00380",7241
"2012","1","011203030","1","8","9","3",5,"1","2",1,5,"1","1","1","1","1","1","1",0,5,0,"3",,"3","1","1","1","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,3,1,"1","010010001","214-0","114","1","2","0111","00380",5465
"2012","1","011203031","1","8","9","3",16,"1","2",2,4,"1","1","1","2","1","1","1",0,5,0,"6",,"3","2","1","1","1","1","2","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,2,1,"1","010010001","044-5","114","1","2","0111","00630",2373
"2012","1","011203033","1","8","9","3",0,"1","2",3,7,"1","1","1","2","1","1","1",0,9,0,"3",,"3","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",2500,2500,0,"3",,"5","01","1","02","1","1",5,1,"1","010010001","044-5","114","1","2","0111","00630",7048
"2012","1","011203034","1","8","9","3",40,"1","2",3,8,"1","1","1","2","1","1","1",0,8,3,"3",,"3","1","2","1","1","2","2","1","1","2","2","2","2","2","1","2","1","2","1","2","2","2","4",1000,1000,0,"2",,"5","03","1",,,"1",7,1,"1","010010001","044-5","114","1","2","0111","00630",9397
"2012","1","011203035","1","8","9","2",60,"1","2",2,4,"1","1","1","2","1","1","1",0,8,0,"3",,"3","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1",0,0,0,,,,,,,,,6,1,"1","010010001","044-5","114","1","2","0111","00630",5609
"2012","1","011203038","1","8","9","3",40,"1","2",3,6,"1","1","1","2","1","1","1",0,0,10,"3",,"3","2","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"1","1","5","01","1",,,"1",5,1,"1","010010001","044-5","114","1","2","0111","00630",7048
"2012","1","011203039","1","8","9","3",50,"1","2",3,7,"1","1","1","2","1","1","1",0,13,0,"3",,"3","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",3000,3000,0,"1","1","4","02","1",,,"1",3,1,"1","010010001","044-5","114","1","2","0111","00630",5555
"2012","1","011203041","3","8","9","3",0,"1","1",2,2,"1","1","1","2","1","1","1",0,0,2,"3",,"3","1","2","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","1","1","2","1",0,0,0,,,,,,,,,4,1,"1","010010001","044-5","114","1","2","0111","00630",5841
"2012","1","011203043","3","8","9","2",0,"2",,1,1,"2","1","1","1","1","1","1",0,0,1,"6",,"3","1","2","1","1","1","2","1","1","2","2","2","2","2","1","2","1","2","2","1","1","1","1",0,0,0,,,,,,,,,1,1,"1","010010001","044-5","114","1","2","0111","00630",2585
"2012","1","011203045","2","8","9","3",1,"1","2",2,3,"1","1","1","2","1","1","1",0,0,11,"3",,"3","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","1",0,0,0,,,,,,,,,5,1,"1","010010001","044-5","114","1","2","0111","00630",5609
"2012","1","011204001","5","8","9","3",0,"1","1",2,2,"1","1","1","2","1","1","1",0,0,4,"3",,"3","1","2","1","2","2","2","2","1","2","2","2","2","2","1","1","2","2","1","1","1","2","1",0,0,0,,,,,,,,,5,1,"1","010010001","235-2","114","1","2","0111","00320",2534
"2012","1","011204002","1","8","9","3",7,"1","2",2,4,"1","1","1","2","1","1","1",0,2,3,"3",,"3","2","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","4",1000,1000,0,"3",,"5","01","1",,,"2",3,1,"1","010010001","235-2","114","1","2","0111","00320",5120
"2012","1","011204003","1","7","9","2",0,"2",,1,1,"1","1","1","2","1","1","1",0,2,0,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","2","2","2","1",0,0,0,,,,,,,,,3,1,"1","010010001","235-2","114","1","2","0111","00320",6051
"2012","1","011204004","1","8","9","3",20,"1","2",3,5,"1","1","1","2","1","1","1",0,18,4,"3",,"3","1","1","1","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","4",1200,1200,0,"3",,"1","01","1",,,"2",5,1,"1","010010001","235-2","114","1","2","0111","00320",12800
"2012","1","011204005","1","8","9","2",21,"1","2",3,6,"1","1","1","1","1","1","1",0,0,8,"3",,"3","1","1","1","1","2","2","2","1","2","2","2","2","2","1","1","2","2","2","1","1","1","4",800,800,0,"3",,"5","01","1",,,"1",7,1,"1","010010001","235-2","114","1","2","0111","00320",11985
"2012","1","011204007","1","8","9","2",0,"1","2",3,4,"1","1","1","2","2","1","1",0,0,5,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","2","2","2","1",0,0,0,,,,,,,,,3,1,"1","010010001","235-2","114","1","2","0111","00320",7603
"2012","1","011204008","1","8","9","2",42,"1","2",2,4,"1","1","1","2","1","1","1",0,0,4,"1","2","3","1","2","1","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","2","1","2","4",800,800,0,"3",,"5","01","1",,,"1",3,1,"1","010010001","235-2","114","1","2","0111","00320",2560
"2012","1","011204009","1","8","9","2",28,"1","2",2,3,"1","1","1","2","2","1","1",0,0,3,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","1","1","1","4",300,300,0,"3",,"5","01","1",,,"1",4,1,"1","010010001","235-2","114","1","2","0111","00320",9076
"2012","1","011204010","1","8","9","2",15,"1","2",3,5,"1","1","1","2","1","1","1",0,0,6,"3",,"3","1","2","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","4",1500,1500,0,"3",,"5","02","1",,,"1",6,1,"1","010010001","235-2","114","1","2","0111","00320",11146
"2012","1","011204011","1","8","9","2",0,"1","1",2,2,"1","1","1","2","2","1","1",0,3,2,"3",,"3","1","2","1","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","1","1","2","1",0,0,0,,,,,,,,,4,1,"1","010010001","235-2","114","1","2","0111","00320",7680
"2012","1","011204012","1","8","9","2",0,"1","2",3,4,"1","1","1","2","2","1","1",0,0,5,"3",,"3","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","2","2","2","2","2","1",0,0,0,,,,,,,,,12,1,"1","010010001","235-2","114","1","2","0111","00320",11476
