proyecto,folioviv,foliohog,numren,numtrab,tipoact,cose_cria,prep_deriv,valproc,valrema,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,procampo,mesproc,progan,mesprogan,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,com_fis,reg_cont,reg_not,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
1,041172,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,1000,0,No,,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,4600,0,420,0,1146.23,0,104.66,1041.57,0
1,041172,0,03,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,2400,8000,No,,,,,0,,0,,3,3,0,0,,,3,3,0,0,,,Ninguno,No,No,10500,2600,0,720,2616.39,647.87,0,179.41,3084.85,0
1,041173,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,Sí,,1500,,,0,,0,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,7500,2500,0,4100,1868.85,622.9500000000001,0,1021.64,1470.16,0
1,041173,0,01,Trabajo secundario,Actividades agrícolas,No,Sí,0,0,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
1,041174,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,16500,1500,0,23800,4111.47,373.77,0,5930.48,0,1445.24
1,041174,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,0,2500,No,,,,,0,,0,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,0,0,0,1500,0,0,0,373.77,0,373.77
1,041176,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,Sí,3000,,,,0,,0,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,116000,2000,2000,61600,28904.88,498.36,498.36,15349.49,14552.11,0
1,041177,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,40000,3600,0,0,9967.200000000001,897.05,0,0,10864.25,0
1,041178,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,Sí,,,70000,,0,,0,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,272500,2500,0,6100,67901.55,622.9500000000001,0,1520,67004.5,0
1,041178,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,5000,20000,No,,,,,0,,4000,Septiembre,3,2,1,0,,,3,2,1,0,,,Ninguno,No,No,55000,4000,0,15400,13704.9,996.72,0,3837.37,10864.25,0
1,042063,0,03,Trabajo secundario,Actividades agrícolas,No,Sí,0,0,No,,,,,0,,,,3,3,0,0,,,0,,,3,3,0,Ninguno,No,No,0,0,0,7332,0,0,0,1848.03,0,1848.03
1,042101,0,01,Trabajo principal,Actividades agrícolas,Sí,,7400,0,No,,,,,1900,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,3400,3400,0,6400,856.97,856.97,0,1613.12,100.82,0
1,042102,0,01,Trabajo principal,Actividades agrícolas,Sí,,10880,0,No,,,,,2000,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,720,0,5910,0,181.48,0,1489.62,0,1308.14
1,042103,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,1500,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,15560,0,0,0,3921.9,0,3921.9
1,042103,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,0,Sí,1450,,,,1500,Mayo,0,,0,,,,,,,,,,,,Ninguno,No,No,7600,950,0,1620,1915.58,239.45,0,408.32,1746.71,0
1,042104,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2200,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,4530,0,0,0,1141.79,0,1141.79
1,042105,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2100,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,8760,0,0,0,2207.96,0,2207.96
1,042107,0,02,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2000,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,4400,0,0,0,1109.02,0,1109.02
1,042109,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2000,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,5300,0,0,0,1335.87,0,1335.87
1,042110,0,02,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,550,Mayo,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,0,0,0,1920,0,0,0,483.94,0,483.94
1,042112,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2000,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,6040,0,0,0,1522.38,0,1522.38
1,042113,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,6000,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,12050,0,0,0,3037.2,0,3037.2
1,042114,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,2060,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,8580,0,0,0,2162.59,0,2162.59
1,042116,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,8900,0,0,0,2243.25,0,2243.25
1,042118,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,0,0,0,15700,0,0,0,3957.19,0,3957.19
1,042118,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,700000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,62500,0,0,0,15753.13,0,15753.13
1,042120,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,5740,0,0,0,1446.77,0,1446.77
1,042121,0,01,Trabajo secundario,Actividades agrícolas,Sí,,8000,0,No,,,,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,9000,1390,0,3400,2268.45,350.35,0,856.97,1761.83,0
1,042125,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,33525,5650,0,1800,8449.98,1424.08,0,453.69,9420.370000000001,0
1,042132,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,2000,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,8000,2000,0,2700,2016.4,504.1,0,680.54,1839.97,0
1,042139,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,2100,Julio,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,4500,3000,0,2200,1134.23,756.15,0,554.51,1335.87,0
1,043113,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,560,140,0,3800,141.15,35.29,0,957.79,0,781.36
1,043121,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,2,2,0,2,2,0,0,,,0,,,,,Sí,5000,625,0,10000,1260.25,157.53,0,2520.5,0,1102.72
1,043130,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,25000,0,12500,16000,6301.25,0,3150.63,4032.8,5419.08,0
1,043156,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,2000,0,380,0,504.1,0,95.78,408.32,0
1,043164,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,60000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,20000,0,7400,1500,5041,0,1865.17,378.08,6528.1,0
1,043165,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,70000,0,No,,,,,0,,0,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,19800,0,19800,7260,4990.59,0,4990.59,1829.88,8151.3,0
1,043167,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,12700,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,2500,0,295,2050,630.13,0,74.34999999999999,516.7000000000001,187.78,0
1,043168,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,2000,0,872,0,504.1,0,219.79,284.31,0
1,043168,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,26440,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,1200,0,0,0,302.46,0,302.46
1,043171,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,8000,0,No,,,,,0,,0,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,8000,0,8000,1000,2016.4,0,2016.4,252.05,3780.75,0
1,044081,0,01,Trabajo principal,Actividades agrícolas,Sí,,1500,0,Sí,,1600,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,3960,1140,900,5210,998.12,287.34,226.85,1313.18,199.12,0
1,044082,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,0,No,,,,,0,,0,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,7632,48,0,5580,1923.65,12.1,0,1406.44,529.31,0
1,044082,0,01,Trabajo secundario,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,1600,456,0,2000,403.28,114.93,0,504.1,14.11,0
1,044082,0,02,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,0,0,0,2990,0,0,0,753.63,0,753.63
1,044091,0,01,Trabajo principal,Actividades agrícolas,Sí,,15000,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,3600,540,200,6425,907.38,136.11,50.41,1619.42,0,525.52
1,044096,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,4600,0,0,0,1159.43,0,1159.43
1,044122,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,35740,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,10080,0,0,850,2540.66,0,0,214.24,2326.42,0
1,044123,0,01,Trabajo principal,Actividades agrícolas,Sí,,150000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,4500,0,0,1850,1134.23,0,0,466.29,667.93,0
1,044125,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,2100,0,1280,0,529.31,0,322.62,206.68,0
1,044132,0,01,Trabajo secundario,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,9000,1080,0,5640,2268.45,272.21,0,1421.56,1119.1,0
1,044136,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,No,9000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,4970,0,2500,1235,1252.69,0,630.13,311.28,1571.53,0
1,044139,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,11250,0,No,,,,,0,,0,,5,5,0,0,,,5,5,0,0,,,Ninguno,No,No,7350,0,0,900,1852.57,0,0,226.85,1625.72,0
1,044141,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,6000,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,3712,1326,0,500,935.61,334.22,0,126.03,1143.8,0
1,044143,0,01,Trabajo principal,Actividades agrícolas,Sí,,18000,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,3000,2000,0,14820,756.15,504.1,0,3735.38,0,2475.13
1,044143,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,1040,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,2280,0,0,0,574.67,0,574.67
1,044144,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,18000,14000,0,10640,4536.9,3528.7,0,2681.81,5383.79,0
1,044145,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,0,360,0,8980,0,90.74,0,2263.41,0,2172.67
1,044146,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,3500,Julio,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,0,0,0,24500,0,0,0,6175.23,0,6175.23
1,044146,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,0,0,No,,,,,0,,0,,4,4,0,4,4,0,0,,,0,,,Ninguno,No,No,15000,0,0,9000,3780.75,0,0,2268.45,1512.3,0
1,044147,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,11500,0,0,0,2898.58,0,2898.58
1,044148,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,5000,No,,,,,3480,Agosto,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,18000,700,0,17900,4536.9,176.44,0,4511.7,201.64,0
1,044151,0,01,Trabajo principal,Actividades agrícolas,Sí,,1500,0,No,,,,,1160,Agosto,,,0,,,,,,,,,,,,Ninguno,No,No,4620,4900,0,4550,1164.47,1235.05,0,1146.83,1252.69,0
1,044152,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,2800,0,0,0,705.74,0,705.74
1,044153,0,02,Trabajo principal,Actividades agrícolas,Sí,,0,0,Sí,,3000,,,0,,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,5000,3600,0,15722,1260.25,907.38,0,3962.73,0,1795.1
1,044153,0,03,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,2900,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,10500,0,0,1900,2646.53,0,0,478.9,2167.63,0
1,044156,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,7200,0,0,2120,1814.76,0,0,534.35,1280.41,0
1,044156,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,3480,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,360,120,0,1000,90.74,30.25,0,252.05,0,131.07
1,044158,0,01,Trabajo principal,Actividades agrícolas,Sí,,80000,0,Sí,,,63000,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,102000,0,0,25800,25709.1,0,0,6502.89,19206.21,0
1,044158,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,1500,800,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,9884,612,0,2148,2491.26,154.25,0,541.4,2104.11,0
1,044159,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,3000,0,2140,0,756.15,0,539.39,216.76,0
1,044160,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,180,4000,0,6390,45.37,1008.2,0,1610.6,0,557.03
1,045021,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,1080,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,480,0,400,0,120.33,0,100.27,20.05,0
1,045022,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,2250,Junio,,,0,,,,,,,,,,,,Ninguno,No,No,4800,1500,0,620,1203.26,376.02,0,155.42,1423.86,0
1,045025,0,01,Trabajo secundario,Actividades agrícolas,Sí,,800,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,800,0,160,0,200.54,0,40.11,160.44,0
1,045030,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,3000,3000,0,900,752.04,752.04,0,225.61,1278.47,0
1,045057,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,19800,198,2574,14280,4963.46,49.63,645.25,3579.71,2078.64,0
1,045124,0,01,Trabajo principal,Actividades de pesca,Sí,No,0,0,No,,,,,0,,0,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,165000,0,0,11085,41362.2,0,0,2778.79,38583.41,0
1,045146,0,01,Trabajo principal,Actividades agrícolas,Sí,,7000,0,No,,,,,8600,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,16000,4000,0,11600,4010.88,1002.72,0,2907.89,2105.71,0
1,045148,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,7000,Julio,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,6000,0,0,0,1504.08,0,1504.08
1,045153,0,01,Trabajo principal,Actividades agrícolas,Sí,,30000,0,No,,,,,7540,Junio,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,17000,5000,0,15740,4261.56,1253.4,0,3945.7,1569.26,0
1,045156,0,01,Trabajo principal,Actividades agrícolas,Sí,,12000,0,No,,,,,5260,Abril,,,3,3,0,3,3,0,0,,,0,,,Ninguno,No,No,26650,0,0,12070,6680.62,0,0,3025.71,3654.91,0
1,045159,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,800,0,1500,0,200.54,0,376.02,0,175.48
1,045161,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,5800,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,5000,0,0,0,1253.4,0,1253.4
1,045162,0,01,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,2300,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,2800,0,0,0,701.9,0,701.9
1,045164,0,01,Trabajo principal,Actividades agrícolas,Sí,,6900,0,No,,,,,3480,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,0,1800,0,2700,0,451.22,0,676.84,0,225.61
1,045166,0,01,Trabajo principal,Actividades agrícolas,Sí,,450,0,No,,,,,2440,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,1125,300,0,1600,282.02,75.2,0,401.09,0,43.87
1,045168,0,01,Trabajo principal,Actividades agrícolas,Sí,,3500,0,No,,,,,2440,Mayo,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,1600,0,0,0,401.09,0,401.09
1,045173,0,01,Trabajo principal,Actividades agrícolas,Sí,,2600,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,5500,480,0,1000,1378.74,120.33,0,250.68,1248.39,0
1,045174,0,03,Trabajo principal,Actividades agrícolas,Sí,,550,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,2200,750,0,2500,551.5,188.01,0,626.7000000000001,112.81,0
1,045175,0,01,Trabajo principal,Actividades agrícolas,Sí,,3500,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,0,0,8330,0,0,0,2088.16,0,2088.16
1,045176,0,01,Trabajo principal,Actividades agrícolas,Sí,,3500,0,No,,,,,0,,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,0,0,810,0,0,0,203.05,0,203.05
1,045177,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,9000,0,0,1050,2256.12,0,0,263.21,1992.91,0
1,045178,0,01,Trabajo principal,Actividades agrícolas,Sí,,5000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,1400,600,1400,600,350.95,150.41,350.95,150.41,701.9,0
1,045179,0,01,Trabajo principal,Actividades agrícolas,Sí,,1500,0,No,,,,,1160,Mayo,,,0,,,,,,,,,,,,Ninguno,No,No,2100,1800,2100,500,526.43,451.22,526.43,125.34,1378.74,0
1,045180,0,01,Trabajo principal,Actividades agrícolas,Sí,,4500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,1500,500,4500,800,376.02,125.34,1128.06,200.54,1428.88,0
1,046001,0,01,Trabajo secundario,Actividades agrícolas,Sí,,10800,0,Sí,,1200,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,7740,120,0,5880,1940.26,30.08,0,1474,496.35,0
1,046005,0,01,Trabajo principal,Actividades agrícolas,Sí,,4500,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,23840,0,4300,0,5976.21,0,1077.92,4898.29,0
1,046015,0,01,Trabajo principal,Actividades agrícolas,Sí,,7000,0,Sí,,1400,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,6640,2880,0,5410,1664.52,721.96,0,1356.18,1030.29,0
1,046016,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,750,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,4820,0,3500,0,1208.28,0,877.38,330.9,0
1,046141,0,01,Trabajo principal,Actividades agrícolas,Sí,,3000,0,No,,,,,4400,Junio,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,0,3380,0,550,0,847.3,0,137.87,709.42,0
1,046141,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,500,1000,Sí,,400,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,250,1980,0,0,62.67,496.35,0,0,559.02,0
1,046142,0,01,Trabajo principal,Actividades agrícolas,Sí,,6000,0,No,,,,,0,,,,1,0,1,0,,,1,0,1,0,,,Ninguno,No,No,0,5306,0,500,0,1330.11,0,125.34,1204.77,0
1,046142,0,02,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,4800,0,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,420,180,0,148,105.29,45.12,0,37.1,113.31,0
1,046143,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,1000,500,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,250,0,400,0,62.67,0,100.27,0,37.6
1,046144,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,0,850,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,0,3264,0,600,0,818.22,0,150.41,667.81,0
1,046145,0,01,Trabajo principal,Actividades agrícolas,Sí,,1200,1400,No,,,,,0,,,,3,3,0,1,1,0,2,2,0,0,,,Ninguno,No,No,600,7760,0,4160,150.41,1945.28,0,1042.83,1052.86,0
1,046145,0,01,Trabajo secundario,Actividades de cría y explotación de animales,Sí,Sí,3000,0,No,,,,,0,,0,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,17000,0,0,7000,4261.56,0,0,1754.76,2506.8,0
1,046146,0,01,Trabajo principal,Actividades agrícolas,Sí,,1600,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,2000,0,570,0,501.36,0,142.89,358.47,0
1,046147,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,2000,0,650,0,501.36,0,162.94,338.42,0
1,046148,0,02,Trabajo principal,Actividades agrícolas,Sí,,4000,0,No,,,,,0,,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,0,1400,0,140,0,350.95,0,35.1,315.86,0
1,046149,0,01,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,1880,0,600,0,471.28,0,150.41,320.87,0
1,046150,0,03,Trabajo principal,Actividades agrícolas,Sí,,400,0,No,,,,,0,,,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,0,1200,0,448,0,300.82,0,112.3,188.51,0
1,046163,0,01,Trabajo principal,Actividades agrícolas,Sí,,1000,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,2672,0,1100,0,669.8200000000001,0,275.75,394.07,0
1,046170,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,0,19000,No,,,,,0,,0,,0,,,,,,,,,,,,Ninguno,No,No,7800,0,7800,360,1955.3,0,1955.3,90.24,3820.36,0
1,046171,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,No,3520,57600,No,,,,,0,,7200,Febrero,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,17600,0,17600,10730,4411.97,0,4411.97,2689.8,6134.14,0
1,047118,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,0,No,,,,,0,,,,2,2,0,2,2,0,0,,,0,,,Ninguno,No,No,68000,0,6000,42000,17046.24,0,1504.08,10528.56,8021.76,0
1,047163,0,01,Trabajo principal,Actividades agrícolas,Sí,,180,0,No,,,,,0,,,,0,,,,,,,,,,,,Ninguno,No,No,0,0,0,0,0,0,0,0,0,0
1,047164,0,02,Trabajo principal,Actividades agrícolas,Sí,,5600,0,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,0,0,0,3580,0,0,0,897.43,0,897.43
1,047165,0,07,Trabajo principal,Actividades agrícolas,Sí,,2000,0,No,,,,,0,,,,2,2,0,0,,,0,,,2,2,0,Ninguno,No,No,0,2676,0,0,0,670.8200000000001,0,0,670.8200000000001,0
1,047166,0,01,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,90,2000,No,,,,,0,,0,,1,1,0,0,,,0,,,1,1,0,Ninguno,No,No,0,1740,0,3080,0,436.18,0,772.09,0,335.91
1,047166,0,02,Trabajo principal,Actividades de cría y explotación de animales,Sí,Sí,7800,35000,No,,,,,0,,0,,4,4,0,2,2,0,0,,,2,2,0,Ninguno,No,No,4800,1440,0,26400,1203.26,360.98,0,6617.95,0,5053.71
1,047166,1,01,Trabajo secundario,Actividades agrícolas,Sí,,70000,0,No,,,,,0,,,,20,20,0,20,20,0,0,,,0,,,,,,6000,0,0,3000,1504.08,0,0,752.04,752.04,0
1,047167,0,01,Trabajo principal,Actividades agrícolas,Sí,,10000,0,No,,,,,0,,,,1,1,0,0,,,1,1,0,0,,,Ninguno,No,No,26000,980,0,15000,6517.68,245.67,0,3760.2,3003.15,0
1,047168,0,01,Trabajo principal,Actividades agrícolas,Sí,,24000,0,No,,,,,0,,,,2,2,0,0,,,2,2,0,0,,,Ninguno,No,No,39060,3432,0,26260,9791.56,860.33,0,6582.86,4069.04,0
1,047169,0,01,Trabajo principal,Actividades agrícolas,Sí,,0,1500,No,,,,,0,,,,1,1,0,1,1,0,0,,,0,,,Ninguno,No,No,0,0,0,26100,0,0,0,6542.75,0,6542.75
1,047170,0,01,Trabajo principal,Actividades agrícolas,Sí,,45000,0,No,,,,,0,,,,4,4,0,3,3,0,1,1,0,0,,,Ninguno,No,No,29940,60,0,29000,7505.36,15.04,0,7269.72,250.68,0
