geo_mun_s,cohort,eng_exp,hrs_exp
07099,1999,0,0
07099,2000,0,0
07099,2001,0,0
07099,2002,0,0
07100,1997,0,0
07100,1998,0,0
07100,1999,0,0
07100,2000,0,0
07100,2001,0,0
07100,2002,0,0
07101,1997,.067610525,.16181231
07101,1998,.069418125,.17445222
07101,1999,.06766849,.17341018
07101,2000,.067712165,.1688668
07101,2001,.069334164,.17339572
07101,2002,.075886339,.17447461
07102,1997,0,0
07102,1998,0,0
07102,1999,.01752745,.043234378
07102,2000,.028891923,.071742937
07102,2001,.04384581,.10868783
07102,2002,.059050832,.14416622
07103,1997,0,0
07103,1998,0,0
07103,1999,0,0
07103,2000,0,0
07103,2001,0,0
07103,2002,0,0
07104,1997,0,0
07104,1998,0,0
07104,1999,0,0
07104,2000,0,0
07104,2001,0,0
07104,2002,0,0
07105,1997,0,0
07105,1998,0,0
07105,1999,0,0
07105,2000,0,0
07105,2001,0,0
07105,2002,0,0
07106,1997,.0078633213,.028832177
07106,1998,.0058974908,.021624133
07106,1999,.0047179926,.017299306
07106,2000,.0039316607,.014416088
07106,2001,.0039316607,.014416088
07106,2002,0,0
07107,1997,0,0
07107,1998,0,0
07107,1999,0,0
07107,2000,0,0
07107,2001,0,0
07107,2002,0,0
07108,1997,.011678159,.017629022
07108,1998,.013216186,.022136899
07108,1999,.014166309,.024896238
07108,2000,.02496667,.029828595
07108,2001,.033609629,.058188327
07108,2002,.045115452,.088261388
07109,1997,0,0
07109,1998,0,0
07109,1999,0,0
07109,2000,0,0
07109,2001,0,0
07109,2002,0,0
07110,1997,0,0
07110,1998,0,0
07110,1999,0,0
07110,2000,0,0
07110,2001,0,0
07110,2002,0,0
07111,1997,0,0
07111,1998,0,0
07111,1999,0,0
07111,2000,0,0
07111,2001,0,0
07111,2002,0,0
07112,1997,0,0
07112,1998,0,0
07112,1999,0,0
07112,2000,0,0
07112,2001,0,0
07112,2002,0,0
07113,1997,0,0
07113,1998,0,0
07113,1999,0,0
07113,2000,0,0
07113,2001,0,0
07113,2002,0,0
07114,1997,0,0
07114,1998,0,0
07114,1999,0,0
07114,2000,0,0
07114,2001,0,0
07114,2002,0,0
07115,1997,0,0
07115,1998,0,0
07115,1999,0,0
07115,2000,0,0
07115,2001,0,0
07115,2002,0,0
07116,1997,0,0
07116,1998,0,0
07116,1999,0,0
07116,2000,0,0
07116,2001,0,0
07116,2002,0,0
07117,1997,0,0
07117,1998,0,0
07117,1999,0,0
07117,2000,0,0
07117,2001,0,0
07117,2002,0,0
07118,1997,0,0
07118,1998,0,0
07118,1999,0,0
07118,2000,0,0
07118,2001,0,0
07118,2002,0,0
07119,1997,0,0
07119,1998,0,0
07119,1999,0,0
07119,2000,0,0
07119,2001,0,0
07119,2002,0,0
08001,1997,0,0
08001,1998,0,0
08001,1999,0,0
08001,2000,0,0
08001,2001,0,0
08001,2002,0,0
08002,1997,.15700638,.48946267
08002,1998,.14330816,.41820377
08002,1999,.13485514,.36150783
08002,2000,.13122979,.32639053
08002,2001,.14266068,.34687862
08002,2002,.11247663,.21380654
08003,1997,.14930406,.31598863
08003,1998,.11197804,.23699147
08003,1999,.089582436,.18959318
08003,2000,.074652031,.15799432
08003,2001,.090697803,.2287796
08003,2002,.051591661,.14187706
08004,1997,0,0
08004,1998,0,0
08004,1999,0,0
08004,2000,0,0
08004,2001,0,0
08004,2002,0,0
08005,1997,0,0
08005,1998,0,0
08005,1999,0,0
08005,2000,0,0
08005,2001,0,0
08005,2002,.0096810143,.019362029
08006,1997,.21707965,.39863679
08006,1998,.16280974,.29897761
08006,1999,.18884477,.35637602
08006,2000,.20658141,.39540157
08006,2001,.19924493,.3807286
08006,2002,.19507441,.40106288
08007,1997,.073391452,.19963928
08007,1998,.055043593,.14972946
08007,1999,.044034872,.11978357
08007,2000,.036695726,.099819638
08007,2001,.024498105,.04899621
08007,2002,.022767354,.055888545
08008,1997,0,0
08008,1998,0,0
08008,1999,0,0
08008,2000,0,0
08008,2001,0,0
08008,2002,0,0
08009,1997,.11116272,.086193167
08009,1998,.10469344,.087896608
08009,1999,.10865788,.089468233
08009,2000,.090548232,.074556865
08009,2001,.077196717,.060061716
08009,2002,.062643103,.096697308
08010,1997,0,0
08010,1998,0,0
08010,1999,0,0
08010,2000,0,0
08010,2001,.035762485,.063811384
08010,2002,.054638367,.10830454
08011,1997,.017681492,.059917416
08011,1998,.016230552,.052361645
08011,1999,.015547643,.04829732
08011,2000,.015012195,.045387331
08011,2001,.014304754,.038219884
08011,2002,.02321413,.062668189
08012,1997,.15801229,.3400335
08012,1998,.11850921,.25502512
08012,1999,.094807371,.2040201
08012,2000,.079006143,.17001675
08012,2001,0,0
08012,2002,0,0
08013,1997,.058980521,.13183881
08013,1998,.04423539,.098879106
08013,1999,.035388313,.079103284
08013,2000,.02949026,.065919407
08013,2001,.02949026,.065919407
08013,2002,0,0
08014,1997,0,0
08014,1998,0,0
08014,1999,0,0
08014,2000,0,0
08014,2001,0,0
08014,2002,0,0
08015,1997,0,0
08015,1998,0,0
08015,1999,0,0
08015,2000,0,0
08015,2001,0,0
08015,2002,0,0
08016,1997,0,0
08016,1998,0,0
08016,1999,0,0
08016,2000,0,0
08016,2001,0,0
08016,2002,0,0
08017,1997,.086214475,.32766449
08017,1998,.090653241,.34093356
08017,1999,.093349896,.36899266
08017,2000,.093445033,.39461631
08017,2001,.10993301,.48145673
08017,2002,.12835012,.5616377
08018,1997,.33495843,.72538424
08018,1998,.25121883,.54403818
08018,1999,.20097506,.43523052
08018,2000,.16747922,.36269212
08018,2001,.040873017,.09537036
08018,2002,0,0
08019,1997,.14184575,.57658261
08019,1998,.14205824,.59797579
08019,1999,.14051183,.58582902
08019,2000,.14306828,.60067409
08019,2001,.14968325,.69795656
08019,2002,.15418512,.78163725
08020,1997,0,0
08020,1998,0,0
08020,1999,0,0
08020,2000,.042186912,.12304515
08020,2001,.084445991,.28855991
08020,2002,.1215264,.43379149
08021,1997,.15037556,.30274531
08021,1998,.13151504,.30759236
08021,1999,.11304849,.29048377
08021,2000,.10053197,.28411654
08021,2001,.079953022,.31630325
08021,2002,.056241982,.3404367
08022,1997,.39212877,.71574628
08022,1998,.44138339,.83138335
08022,1999,.46902508,.89694345
08022,2000,.48468626,.93511689
08022,2001,.47136313,.90847063
08022,2002,.42305934,.84611869
08023,1997,.29245999,.63218504
08023,1998,.219345,.47413877
08023,1999,.262063,.55248499
08023,2000,.29152581,.60668409
08023,2001,.3269231,.78664821
08023,2002,.30693343,.72824979
08024,1997,.88432467,1.6470802
08024,1998,.88768589,1.6604538
08024,1999,.88888884,1.6676615
08024,2000,.8980481,1.7186825
08024,2001,.91213405,1.769274
08024,2002,.91951382,1.8273742
08025,1997,0,0
08025,1998,0,0
08025,1999,0,0
08025,2000,.068977587,.13795517
08025,2001,.1357168,.33817279
08025,2002,.1357168,.33817279
08026,1997,.33333334,.66666669
08026,1998,.33002645,.6600529
08026,1999,.46402118,.95328057
08026,2000,.5018729,1.0247777
08026,2001,.61432266,1.2496772
08026,2002,.56247085,1.1459736
08027,1997,0,0
08027,1998,0,0
08027,1999,0,0
08027,2000,0,0
08027,2001,.002343979,.0046879579
08027,2002,.0056056543,.029150523
08028,1997,0,0
08028,1998,0,0
08028,1999,0,0
08028,2000,0,0
08028,2001,0,0
08028,2002,0,0
08029,1997,.0094421068,.018884214
08029,1998,.013766291,.027532581
08029,1999,.01516336,.03032672
08029,2000,.012636133,.025272267
08029,2001,.01877767,.043696877
08029,2002,.01877767,.043696877
08030,1997,0,0
08030,1998,0,0
08030,1999,0,0
08030,2000,.035208046,.070416093
08030,2001,.070202507,.16040185
08030,2002,.070202507,.16040185
08031,1997,.32524964,.63978392
08031,1998,.32081974,.65637416
08031,1999,.32133284,.6805104
08031,2000,.30853096,.65371603
08031,2001,.31706947,.69853503
08031,2002,.30161428,.66526121
08032,1997,.039570853,.1230512
08032,1998,.039192945,.12917899
08032,1999,.038625002,.13493258
08032,2000,.038008481,.13520603
08032,2001,.048222724,.1695928
08032,2002,.064945549,.23272675
08033,1997,0,0
08033,1998,0,0
08033,1999,0,0
08033,2000,0,0
08033,2001,0,0
08033,2002,0,0
08034,1997,.046999276,.093998551
08034,1998,.073621549,.1472431
08034,1999,.091526344,.18305269
08034,2000,.10547338,.21094677
08034,2001,.10547338,.21094677
08034,2002,.10547338,.21094677
08035,1997,.15694986,.42059848
08035,1998,.16540197,.50620717
08035,1999,.1710235,.55977339
08035,2000,.17143115,.58212411
08035,2001,.17807701,.65878576
08035,2002,.18136442,.72545767
08036,1997,.033906136,.14392756
08036,1998,.030428622,.12044322
08036,1999,.028237512,.10803843
08036,2000,.026686851,.099498786
08036,2001,.026826065,.092711344
08036,2002,.021004764,.065475814
08037,1997,.064370945,.20650457
08037,1998,.062235311,.22174761
08037,1999,.059178818,.22726086
08037,2000,.05613761,.24071275
08037,2001,.054476354,.2725547
08037,2002,.049493629,.29793528
08038,1997,.19895059,.64937198
08038,1998,.20783095,.60426503
08038,1999,.21656062,.58400375
08038,2000,.21833341,.56240225
08038,2001,.22196151,.56965846
08038,2002,.22848503,.5827055
08039,1997,.24030553,.48061106
08039,1998,.18022914,.36045828
08039,1999,.14418331,.28836662
08039,2000,.12015276,.24030553
08039,2001,.12229072,.24458145
08039,2002,.12238806,.24477611
08040,1997,.022505341,.022505341
08040,1998,.021930788,.018562933
08040,1999,.017544629,.014850346
08040,2000,.014620525,.012375289
08040,2001,.010538251,.008293015
08040,2002,.0070440206,.0047987849
08041,1997,0,0
08041,1998,0,0
08041,1999,0,0
08041,2000,0,0
08041,2001,0,0
08041,2002,0,0
08042,1997,0,0
08042,1998,0,0
08042,1999,0,0
08042,2000,0,0
08042,2001,0,0
08042,2002,0,0
08043,1997,.76356053,1.2494626
08043,1998,.75905031,1.2420824
08043,1999,.76520634,1.2521559
08043,2000,.77226532,1.2453532
08043,2001,.77290159,1.2283694
08043,2002,.77608651,1.2335811
08044,1997,.47667593,1.5332726
08044,1998,.44541901,1.5162549
08044,1999,.42128572,1.3429048
08044,2000,.39457878,1.2061021
08044,2001,.40516743,1.174824
08044,2002,.49008593,1.2245575
08045,1997,.038571261,.077142522
08045,1998,.043337289,.086674578
08045,1999,.045946207,.091892414
08045,2000,.0479335,.095867001
08045,2001,.057625875,.11525175
08045,2002,.062977962,.12595592
08046,1997,0,0
08046,1998,0,0
08046,1999,0,0
08046,2000,0,0
08046,2001,0,0
08046,2002,0,0
08047,1997,0,0
08047,1998,0,0
08047,1999,0,0
08047,2000,0,0
08047,2001,.066346921,.24327205
08047,2002,.14009324,.51367521
08048,1997,.31064722,.59346169
08048,1998,.30800569,.59315151
08048,1999,.30402228,.59252036
08048,2000,.3026523,.59163463
08048,2001,.29336929,.59651923
08048,2002,.29694197,.61341274
08049,1997,0,0
08049,1998,0,0
08049,1999,0,0
08049,2000,0,0
08049,2001,0,0
08049,2002,0,0
08050,1997,.057180576,.23389328
08050,1998,.04288543,.17541996
08050,1999,.036477368,.14467402
08050,2000,.035318021,.14634478
08050,2001,.052587435,.21070032
08050,2002,.054788355,.23443231
08051,1997,.081904761,.081904761
08051,1998,.13183241,.20223624
08051,1999,.10546592,.16178899
08051,2000,.14261925,.24428612
08051,2001,.15446922,.30893844
08051,2002,.20873921,.41747841
08052,1997,0,0
08052,1998,0,0
08052,1999,0,0
08052,2000,0,0
08052,2001,0,0
08052,2002,0,0
08053,1997,0,0
08053,1998,0,0
08053,1999,0,0
08053,2000,0,0
08053,2001,0,0
08053,2002,0,0
08054,1997,.60467452,1.8710397
08054,1998,.4535059,1.4032798
08054,1999,.54650038,1.4900151
08054,2000,.5882895,1.5074244
08054,2001,.56969035,1.3020897
08054,2002,.5551582,1.0334004
08055,1997,0,0
08055,1998,0,0
08055,1999,0,0
08055,2000,0,0
08055,2001,.011826321,.035478968
08055,2002,.011826321,.035478968
08056,1997,0,0
08056,1998,0,0
08056,1999,0,0
08056,2000,.061704833,.12340967
08056,2001,.12428718,.24857436
08056,2002,.1888705,.37774101
08057,1997,.69392234,1.3444996
08057,1998,.63663894,1.240769
08057,1999,.60168403,1.177361
08057,2000,.57386714,1.1260617
08057,2001,.5048911,.95769888
08057,2002,.44331834,.88663667
08058,1997,0,0
08058,1998,0,0
08058,1999,0,0
08058,2000,0,0
08058,2001,0,0
08058,2002,0,0
08059,1997,0,0
08059,1998,0,0
08059,1999,0,0
08059,2000,0,0
08059,2001,0,0
08059,2002,0,0
08060,1997,0,0
08060,1998,0,0
08060,1999,0,0
08060,2000,0,0
08060,2001,0,0
08060,2002,0,0
08061,1997,.59940511,1.3723382
08061,1998,.44955382,1.0292536
08061,1999,.35964304,.82340288
08061,2000,.29970255,.68616909
08061,2001,.14938273,.29876545
08061,2002,0,0
08062,1997,.093462743,.22628494
08062,1998,.089074358,.2076683
08062,1999,.086640313,.1968963
08062,2000,.084633723,.18894717
08062,2001,.097609483,.22624919
08062,2002,.088925362,.18920122
08063,1997,.25044191,.50088382
08063,1998,.30435154,.79588902
08063,1999,.31802192,.91527641
08063,2000,.32366452,.98433447
08063,2001,.36789423,1.0727938
08063,2002,.3934235,1.1238524
08064,1997,0,0
08064,1998,0,0
08064,1999,0,0
08064,2000,0,0
08064,2001,0,0
08064,2002,0,0
08065,1997,0,0
08065,1998,0,0
08065,1999,0,0
08065,2000,0,0
08065,2001,0,0
08065,2002,0,0
08066,1997,0,0
08066,1998,0,0
08066,1999,0,0
08066,2000,.039306358,.12506568
08066,2001,.076239243,.23586433
08066,2002,.076239243,.23586433
08067,1997,.2116044,.50915074
08067,1998,.23893812,.54233271
08067,1999,.2552101,.56198537
08067,2000,.26843715,.57984531
08067,2001,.21830437,.43660873
08067,2002,.21830437,.43660873
09002,1997,.044183295,.15529805
09002,1998,.048988678,.1855786
09002,1999,.086926125,.28539032
09002,2000,.12627789,.40006012
09002,2001,.16905454,.53682113
09002,2002,.2280629,.75897563
09003,1997,.059675239,.58490252
09003,1998,.078966133,.82112104
09003,1999,.15649797,1.1214912
09003,2000,.22929893,1.4342723
09003,2001,.31868833,1.9078212
09003,2002,.41777521,2.4718971
09004,1997,.032218751,.069344826
09004,1998,.04019355,.12933855
09004,1999,.051095136,.18880844
09004,2000,.063480295,.24386093
09004,2001,.076944657,.32591978
09004,2002,.10072383,.46416354
09005,1997,.055161513,.29386526
09005,1998,.066759795,.39719084
09005,1999,.088774972,.51891339
09005,2000,.11677649,.6351549
09005,2001,.14939201,.82493103
09005,2002,.20387669,1.0991122
09006,1997,.034336131,.24705839
09006,1998,.042378612,.32541618
09006,1999,.075804226,.44642705
09006,2000,.11517388,.60342318
09006,2001,.16512822,.83090073
09006,2002,.22448996,1.1134466
09007,1997,.029860985,.11289153
09007,1998,.035113316,.13691035
09007,1999,.044227954,.17041036
09007,2000,.054856259,.21151158
09007,2001,.069395535,.26357618
09007,2002,.093263902,.34740362
09008,1997,.022684293,.1477143
09008,1998,.026619691,.17910719
09008,1999,.038580962,.22201447
09008,2000,.062938631,.29084152
09008,2001,.08745718,.37159035
09008,2002,.11350758,.47221574
09009,1997,.0081557985,.021368241
09009,1998,.0092647355,.022648521
09009,1999,.010120333,.024197148
09009,2000,.013089931,.033045717
09009,2001,.016468409,.043995015
09009,2002,.025916336,.076958843
09010,1997,.039457962,.2030398
09010,1998,.048771255,.27653784
09010,1999,.062468078,.31936881
09010,2000,.080702081,.38413417
09010,2001,.10227452,.47909924
09010,2002,.13377836,.61300558
09011,1997,.029617205,.090831585
09011,1998,.033817433,.11268546
09011,1999,.035578672,.12004682
09011,2000,.039422832,.13280696
09011,2001,.043590572,.21836706
09011,2002,.056769688,.29658091
09012,1997,.060104974,.25493789
09012,1998,.069654353,.33166772
09012,1999,.096093267,.43806705
09012,2000,.1147795,.51457465
09012,2001,.14330736,.65692085
09012,2002,.18687584,.85865527
09013,1997,.024809642,.10554434
09013,1998,.032090314,.1510794
09013,1999,.041219018,.19083296
09013,2000,.047487754,.21868825
09013,2001,.053869773,.2560229
09013,2002,.06778603,.37789974
09014,1997,.11951573,.68224406
09014,1998,.14992025,.91498035
09014,1999,.17580833,1.0881593
09014,2000,.21937731,1.3021485
09014,2001,.2841455,1.6650155
09014,2002,.37245131,2.0913324
09015,1997,.06494166,.32721034
09015,1998,.081305616,.43592614
09015,1999,.13447165,.595303
09015,2000,.19628593,.74673045
09015,2001,.27383205,.94438356
09015,2002,.36882657,1.2257153
09016,1997,.088188432,.29254115
09016,1998,.096145019,.32012352
09016,1999,.13703838,.46236047
09016,2000,.19531187,.62111932
09016,2001,.25667357,.78232211
09016,2002,.35282463,1.0719947
09017,1997,.041430511,.2306499
09017,1998,.053163491,.32104737
09017,1999,.10516573,.48831415
09017,2000,.15312874,.64156932
09017,2001,.21501499,.87269002
09017,2002,.29275471,1.1705397
10001,1997,.047290947,.1065949
10001,1998,.072454691,.13718097
10001,1999,.076210991,.1677541
10001,2000,.11609194,.2512747
10001,2001,.14994791,.33878413
10001,2002,.19290814,.45386609
10002,1997,0,0
10002,1998,0,0
10002,1999,0,0
10002,2000,0,0
10002,2001,0,0
10002,2002,0,0
10003,1997,0,0
10003,1998,0,0
10003,1999,0,0
10003,2000,0,0
10003,2001,0,0
10003,2002,0,0
10004,1997,0,0
10004,1998,0,0
10004,1999,0,0
10004,2000,.01825189,.036503781
10004,2001,.036823846,.082933672
10004,2002,.054893482,.12810776
10005,1997,.23585506,.54595733
10005,1998,.24270059,.57435
10005,1999,.27443254,.6538865
10005,2000,.35623369,.81949735
10005,2001,.45796585,1.028565
10005,2002,.54843056,1.2310135
10006,1997,0,0
10006,1998,0,0
10006,1999,0,0
10006,2000,0,0
10006,2001,0,0
10006,2002,0,0
10007,1997,.14844429,.37915513
10007,1998,.15036717,.38932613
10007,1999,.19283412,.47878614
10007,2000,.28336415,.65451181
10007,2001,.38956934,.96080917
10007,2002,.48620242,1.2210283
10008,1997,.012039821,.018415459
10008,1998,.013896046,.018677775
10008,1999,.040585436,.044714577
10008,2000,.077180743,.15323831
10008,2001,.12147851,.19260579
10008,2002,.16665587,.2830683
10009,1997,0,0
10009,1998,0,0
10009,1999,0,0
10009,2000,0,0
10009,2001,0,0
10009,2002,0,0
10010,1997,0,0
10010,1998,0,0
10010,1999,0,0
10010,2000,0,0
10010,2001,0,0
10010,2002,0,0
10011,1997,0,0
10011,1998,0,0
10011,1999,0,0
10011,2000,0,0
10011,2001,0,0
10011,2002,0,0
10012,1997,.23397203,.67370677
10012,1998,.22854593,.64845681
10012,1999,.25448743,.68166292
10012,2000,.29472333,.77326012
10012,2001,.33515644,.893592
10012,2002,.37350088,.93900788
10013,1997,0,0
10013,1998,0,0
10013,1999,0,0
10013,2000,.0080154045,.028626442
10013,2001,.041613288,.12833039
10013,2002,.071638934,.24902049
10014,1997,.038670529,.089847669
10014,1998,.037946679,.076329537
10014,1999,.037463594,.07113082
10014,2000,.037214477,.073763154
10014,2001,.037715215,.064059369
10014,2002,.038334008,.050364271
10015,1997,0,0
10015,1998,0,0
10015,1999,.023557693,.023557693
10015,2000,.039251402,.067279965
10015,2001,.057928681,.12064362
10015,2002,.078533635,.18245849
10016,1997,0,0
10016,1998,0,0
10016,1999,.011134904,.037116345
10016,2000,.018353239,.053615671
10016,2001,.035714351,.089784652
10016,2002,.053157914,.13339356
10017,1997,0,0
10017,1998,.046561606,.07226003
10017,1999,.060385041,.10738464
10017,2000,.077809021,.15820758
10017,2001,.11748365,.25739416
10017,2002,.14444444,.32479614
10018,1997,.44974768,.71408099
10018,1998,.4474546,.71057707
10018,1999,.44622588,.7253859
10018,2000,.47606888,.7238695
10018,2001,.51667422,.79467005
10018,2002,.53011954,.83276969
10019,1997,0,0
10019,1998,0,0
10019,1999,0,0
10019,2000,0,0
10019,2001,0,0
10019,2002,0,0
10020,1997,0,0
10020,1998,0,0
10020,1999,.048633881,.089418776
10020,2000,.09600576,.15294389
10020,2001,.16904883,.30504665
10020,2002,.20651281,.38810241
10021,1997,0,0
10021,1998,0,0
10021,1999,0,0
10021,2000,.019792421,.050580632
10021,2001,.040876761,.061917644
10021,2002,.059998397,.093787044
10022,1997,.029304991,.029304991
10022,1998,.028563954,.028563954
10022,1999,.028759677,.028759677
10022,2000,.023966396,.023966396
10022,2001,.027006378,.040969249
10022,2002,.032795422,.041973345
10023,1997,.022455432,.017833348
10023,1998,.020478051,.01701149
10023,1999,.036369808,.069962949
10023,2000,.060440961,.14780378
10023,2001,.095148638,.17859022
10023,2002,.11890212,.23119165
10024,1997,.21717894,.34030774
10024,1998,.23985621,.47097906
10024,1999,.26935333,.50267196
10024,2000,.28992578,.53390592
10024,2001,.32291275,.59940356
