proyecto,folioviv,foliohog,numren,fecha_nac,selecc
1,0100803905,1,02,07060000,2
1,0100823203,1,02,08090000,1
1,0100823203,1,01,13090000,2
1,0100823204,1,01,11100000,1
1,0100823204,1,02,31010000,2
1,0100823204,1,03,01110000,2
1,0100823205,1,02,18100000,1
1,0100823205,1,01,17090000,2
1,0100823205,1,03,30070000,2
1,0100831201,1,01,02080000,1
1,0100831202,1,03,17030000,2
1,0100831202,1,02,09120000,1
1,0100831202,1,01,02070000,2
1,0100831203,1,04,24020000,2
1,0100831203,1,03,20120000,2
1,0100831203,1,02,25070000,2
1,0100831203,1,01,18110000,1
1,0100831203,1,05,13120000,2
1,0100831204,1,01,09090000,1
1,0100831204,1,02,08110000,2
1,0100831205,1,02,24120000,1
1,0100831205,1,01,22050000,2
1,0100853201,1,03,14040000,2
1,0100853201,1,01,11010000,1
1,0100853201,1,02,21070000,2
1,0100853202,1,01,09040000,2
1,0100853202,1,03,04040000,2
1,0100853202,1,02,06010000,1
1,0100853203,1,03,01100000,1
1,0100853203,1,02,15080000,2
1,0100853203,1,01,16070000,2
1,0100853204,1,01,07110000,2
1,0100853204,1,02,01100000,1
1,0100853205,1,01,30050000,1
1,0100853205,1,02,12080000,2
1,0100858701,1,02,19060000,2
1,0100858701,1,04,17020000,2
1,0100858701,1,03,17020000,1
1,0100858701,1,01,14090000,2
1,0100858702,1,02,16040000,1
1,0100858702,1,01,06090000,2
1,0100858703,1,01,14060000,1
1,0100858703,1,02,31060000,2
1,0100858704,1,01,16070000,1
1,0100858705,1,01,22050000,1
1,0100863701,1,01,11070000,1
1,0100863701,1,02,23070000,2
1,0100863702,1,02,30010000,1
1,0100863702,1,01,17050000,2
1,0100863705,1,02,05110000,2
1,0100863705,1,01,04090000,1
1,0100868701,1,06,19030000,2
1,0100868701,1,01,31070000,2
1,0100868701,1,02,10030000,2
1,0100868701,1,03,27090000,2
1,0100868701,1,04,06010000,1
1,0100868701,1,05,31030000,2
1,0100868702,1,02,15040000,2
1,0100868702,1,04,03020000,2
1,0100868702,1,01,02120000,1
1,0100868702,1,03,29120000,2
1,0100868703,1,02,17070000,1
1,0100868703,1,04,29070000,2
1,0100868703,1,01,26070000,2
1,0100868703,1,03,20090000,2
1,0100868704,1,01,23060000,2
1,0100868704,1,02,21110000,1
1,0100868705,1,03,13020000,1
1,0100868705,1,01,29040000,2
1,0100868705,1,04,16020000,2
1,0100868705,1,02,18060000,2
1,0100879401,1,01,06020000,1
1,0100879402,1,01,25040000,1
1,0100879402,1,02,16090000,2
1,0100879402,1,03,22070000,2
1,0100879403,1,02,20010000,2
1,0100879403,1,01,23090000,1
1,0100879403,1,03,07030000,2
1,0100879403,1,04,10020000,2
1,0100879404,1,09,20100000,1
1,0100879404,1,08,29050000,2
1,0100879404,1,04,31100000,2
1,0100879404,1,03,12120000,2
1,0100879404,1,02,06090000,2
1,0100879404,1,01,01010000,2
1,0100879405,1,01,18050000,2
1,0100879405,1,02,01110000,1
1,0100882401,1,03,29090000,1
1,0100882401,1,02,27070000,2
1,0100882401,1,01,11110000,2
1,0100882402,1,01,07120000,1
1,0100882402,1,02,23080000,2
1,0100882403,1,01,26010000,1
1,0100882404,1,01,09060000,2
1,0100882404,1,02,21100000,1
1,0100882404,1,03,28070000,2
1,0100882405,1,01,14030000,1
1,0100884401,1,01,12040000,1
1,0100884401,1,02,02080000,2
1,0100884402,1,02,08090000,2
1,0100884402,1,05,01020000,1
1,0100884402,1,04,02020000,2
1,0100884402,1,03,27060000,2
1,0100884402,1,01,16050000,2
1,0100884403,1,01,14030000,1
1,0100884404,1,01,17090000,2
1,0100884404,1,02,05050000,1
1,0100884405,1,02,17070000,2
1,0100884405,1,01,09080000,1
1,0100889101,1,01,05040000,2
1,0100889101,1,03,22080000,1
1,0100889101,1,02,05040000,2
1,0100889102,1,01,29010000,1
1,0100889102,1,02,29050000,2
1,0100889103,1,01,01120000,2
1,0100889103,1,02,19110000,1
1,0100889104,1,01,13110000,2
1,0100889104,1,02,06100000,1
1,0100889105,1,01,01010000,1
1,0100893102,1,01,28040000,2
1,0100893102,1,02,24100000,1
1,0100893103,1,01,16040000,2
1,0100893103,1,02,16100000,2
1,0100893103,1,04,23090000,1
1,0100893104,1,01,19030000,2
1,0100893104,1,05,14080000,2
1,0100893104,1,02,15090000,2
1,0100893104,1,03,14060000,2
1,0100893104,1,04,25080000,1
1,0100893105,1,01,30100000,1
1,0100893105,1,02,08030000,2
1,0100913101,1,02,22120000,2
1,0100913101,1,01,03110000,1
1,0100913102,1,02,07110000,1
1,0100913102,1,01,01120000,2
1,0100913103,1,01,18110000,1
1,0100928301,1,01,22100000,1
1,0100928301,1,02,24100000,2
1,0100928302,1,02,15080000,2
1,0100928302,1,01,09020000,1
1,0100928304,1,02,10070000,2
1,0100928304,1,01,10060000,1
1,0100928305,1,01,14080000,1
1,0100930301,1,01,08050000,2
1,0100930301,1,02,08110000,1
1,0100930301,1,03,04060000,2
1,0100930303,1,01,20070000,1
1,0100930304,1,01,09020000,2
1,0100930304,1,02,12120000,1
1,0100930305,1,01,26120000,1
1,0100930305,1,02,28060000,2
1,0100931301,1,02,10010000,1
1,0100931301,1,01,06060000,2
1,0100931302,1,01,03120000,1
1,0100931302,1,03,14030000,2
1,0100931302,1,02,01090000,2
1,0100931303,1,02,31070000,2
1,0100931303,1,01,21020000,1
1,0100931304,1,01,01040000,2
1,0100931304,1,02,07120000,1
1,0100950501,1,03,19090000,2
1,0100950501,1,02,23010000,1
1,0100950501,1,01,19020000,2
1,0100950502,1,04,24070000,2
1,0100950502,1,06,20060000,2
1,0100950502,1,03,24070000,2
1,0100950502,1,02,11110000,1
1,0100950502,1,01,20020000,2
1,0100950504,1,04,12100000,1
1,0100950504,1,03,06030000,2
1,0100950504,1,02,30060000,2
1,0100950504,1,01,26110000,2
1,0100953501,1,01,12100000,1
1,0100953501,1,02,06030000,2
1,0100953501,1,03,08020000,2
1,0100953502,1,02,26100000,1
1,0100953502,1,01,21060000,2
1,0100953503,1,01,14060000,2
1,0100953503,1,04,24100000,1
1,0100953503,1,02,06030000,2
1,0100953503,1,03,29030000,2
1,0100953504,1,01,04080000,2
1,0100953504,1,02,27010000,1
1,0100977501,1,01,08040000,1
1,0100977502,1,02,21040000,1
1,0100977502,1,01,09080000,2
1,0100977503,1,01,14080000,1
1,0100977504,1,01,10020000,1
1,0100977504,1,02,17080000,2
1,0100977505,1,01,16010000,1
1,0100977505,1,02,26020000,2
1,0100994801,1,01,07070000,1
1,0100994803,1,01,14060000,1
1,0100994804,1,02,10030000,2
1,0100994804,1,01,11110000,1
1,0100994805,1,02,21010000,1
1,0100994805,1,03,08040000,2
1,0100994805,1,04,17030000,2
1,0100994805,1,05,26050000,2
1,0100994805,1,01,10030000,2
1,0101006801,1,04,30110000,2
1,0101006801,1,02,27110000,1
1,0101006801,1,01,14070000,2
1,0101006802,1,02,07090000,2
1,0101006802,1,01,02110000,1
1,0101006803,1,01,08080000,2
1,0101006803,1,02,18120000,1
1,0101006803,1,03,07050000,2
1,0101006805,1,01,21020000,2
1,0101006805,1,02,26120000,1
1,0101068802,1,03,01010000,2
1,0101068802,1,04,01010000,2
1,0101068802,1,01,01010000,1
1,0101068802,1,02,01010000,2
1,0101068803,1,02,26100000,2
1,0101068803,1,01,14120000,1
1,0101068804,1,03,25010000,2
1,0101068804,1,01,04060000,2
1,0101068804,1,04,08100000,2
1,0101068804,1,02,24010000,1
1,0101068805,1,01,21110000,1
1,0101068805,1,02,14090000,2
1,0101071602,1,01,31080000,1
1,0101071603,1,01,28100000,1
1,0101071603,1,02,03030000,2
1,0101071604,1,02,11050000,2
1,0101071604,1,01,25110000,1
1,0101071605,1,03,02120000,1
1,0101071605,1,01,10070000,2
1,0101071605,1,02,21090000,2
1,0101073601,1,02,23110000,2
1,0101073601,1,01,28100000,1
1,0101073602,1,04,08040000,1
1,0101073602,1,03,28050000,2
1,0101073602,1,02,24070000,2
1,0101073602,1,01,10070000,2
1,0101073603,1,01,11070000,2
1,0101073603,1,02,10120000,1
1,0101073603,1,04,20010000,2
1,0101073603,1,03,23010000,2
1,0101089602,1,02,16040000,2
1,0101089602,1,03,27010000,1
1,0101089602,1,01,26020000,2
1,0101089603,1,01,13060000,1
1,0101089604,1,01,09010000,1
1,0101089604,1,02,21010000,2
1,0101089605,1,01,10090000,2
1,0101089605,1,02,13040000,1
1,0101090902,1,01,14110000,1
1,0101090903,1,01,20050000,1
1,0101090904,1,02,26050000,1
1,0101090904,1,01,21080000,2
1,0101090905,1,01,23050000,1
1,0101090905,1,02,30100000,2
1,0101101901,1,02,02080000,2
1,0101101901,1,01,31010000,1
1,0101101902,1,01,13060000,1
1,0101101903,1,01,02010000,1
1,0101101904,1,03,27070000,2
1,0101101904,1,02,12060000,2
1,0101101904,1,01,23050000,1
1,0101101905,1,01,09030000,1
1,0101101905,1,02,16040000,2
1,0101121901,1,04,30060000,2
1,0101121901,1,03,07020000,2
1,0101121901,1,02,01020000,1
1,0101121901,1,01,06040000,2
1,0101121902,1,01,03110000,2
1,0101121902,1,03,26040000,1
1,0101121903,1,01,30050000,1
1,0101121903,1,02,07070000,2
1,0101121903,1,03,01110000,2
1,0101123201,1,02,19050000,2
1,0101123201,1,01,05090000,1
1,0101123202,1,02,10020000,1
1,0101123202,1,01,09070000,2
1,0101123203,1,02,26120000,1
1,0101123203,1,01,02060000,2
1,0101123204,1,01,12050000,2
1,0101123204,1,05,22100000,2
1,0101123204,1,02,22040000,2
1,0101123204,1,04,17060000,2
1,0101123204,1,03,01100000,1
1,0101123205,1,01,19120000,1
1,0101136201,1,02,13100000,1
1,0101136201,1,03,26010000,2
1,0101136201,1,01,05060000,2
1,0101136202,1,01,07060000,2
1,0101136202,1,02,20040000,1
1,0101136203,1,01,27110000,2
1,0101136203,1,03,03120000,2
1,0101136203,1,02,28090000,1
1,0101136204,1,01,10010000,1
1,0101136205,1,03,24040000,2
1,0101136205,1,02,29120000,2
1,0101136205,1,01,05100000,1
1,0101148201,1,01,23060000,2
1,0101148201,1,02,25050000,2
1,0101148201,1,03,07010000,1
1,0101148202,1,01,02030000,2
1,0101148202,1,02,07020000,1
1,0101148203,1,04,14030000,2
1,0101148203,1,03,06100000,1
1,0101148203,1,02,27040000,2
1,0101148203,1,01,25020000,2
1,0101148204,1,01,07120000,1
1,0101148204,1,02,15040000,2
1,0101148205,1,01,03050000,1
1,0101155701,1,01,06080000,1
1,0101155702,1,01,29030000,2
1,0101155702,1,02,08110000,1
1,0101155703,1,02,24040000,2
1,0101155703,1,01,13020000,1
1,0101155704,1,02,06080000,2
1,0101155704,1,01,26040000,1
1,0101163701,1,01,24080000,2
1,0101163701,1,02,25100000,1
1,0101163701,1,03,03070000,2
1,0101163703,1,02,08100000,2
1,0101163703,1,01,11110000,1
1,0101163704,1,01,23090000,2
1,0101163704,1,02,15070000,1
1,0101165701,1,01,13060000,1
1,0101165702,1,03,02010000,2
1,0101165702,1,04,06090000,2
1,0101165702,1,02,23110000,1
1,0101165702,1,01,08010000,2
1,0101165703,1,04,01060000,2
1,0101165703,1,01,26120000,1
1,0101165703,1,02,17050000,2
1,0101165703,1,03,14060000,2
1,0101165704,1,01,02120000,1
1,0101165704,1,02,26060000,2
1,0101165705,1,02,16040000,1
1,0101165705,1,01,15090000,2
1,0101165705,1,03,16060000,2
1,0101165705,1,04,16050000,2
1,0101184401,1,01,27020000,1
1,0101184402,1,01,15020000,1
1,0101184403,1,02,17090000,2
1,0101184403,1,01,09050000,1
1,0101184404,1,01,24010000,1
1,0101184405,1,04,15010000,1
1,0101184405,1,02,10040000,2
1,0101184405,1,01,28030000,2
1,0101184405,1,03,15010000,2
1,0101195401,1,01,03010000,2
1,0101195401,1,03,01030000,2
1,0101195401,1,02,14010000,2
1,0101195401,1,04,30090000,1
1,0101195402,1,01,17090000,2
1,0101195402,1,02,04070000,1
1,0101195403,1,04,12080000,2
1,0101195403,1,02,20100000,1
1,0101195403,1,03,21010000,2
1,0101195403,1,01,25030000,2
1,0101195404,1,03,28060000,2
1,0101195404,1,01,27020000,1
1,0101195404,1,02,28060000,2
1,0101195405,1,01,15100000,1
1,0101195405,1,02,23100000,2
1,0101201401,1,01,02110000,2
1,0101201401,1,02,17100000,1
1,0101201402,1,02,07060000,2
1,0101201402,1,01,22100000,1
1,0101201402,1,03,02020000,2
1,0101201403,1,03,11060000,2
1,0101201403,1,02,22060000,2
1,0101201403,1,01,01010000,2
1,0101201403,1,04,26030000,1
1,0101201404,1,03,01050000,2
1,0101201404,1,02,29030000,2
1,0101201404,1,01,24020000,1
1,0101201405,1,01,28120000,1
1,0101201405,1,02,22070000,2
1,0101217101,1,01,23080000,2
1,0101217101,1,02,07110000,1
1,0101217102,1,01,24090000,1
1,0101217102,1,02,02020000,2
1,0101217103,1,03,20020000,2
1,0101217103,1,04,23060000,2
1,0101217103,1,01,20120000,1
1,0101217103,1,02,16080000,2
1,0101217104,1,02,31070000,2
1,0101217104,1,01,21030000,1
1,0101217105,1,01,20100000,1
1,0101220101,1,01,02010000,1
1,0101220101,1,02,28060000,2
1,0101220102,1,01,13110000,1
1,0101220102,1,02,18070000,2
1,0101220104,1,01,01090000,1
1,0101220105,1,01,31050000,1
1,0101242101,1,02,02080000,2
1,0101242101,1,01,30040000,1
1,0101242102,1,01,30080000,1
1,0101242102,1,03,16020000,2
1,0101242102,1,02,16110000,2
1,0101242103,1,01,28030000,1
1,0101242103,1,02,02060000,2
1,0101242104,1,01,11070000,1
1,0101242105,1,01,30040000,2
1,0101242105,1,03,20120000,1
1,0101242105,1,02,19080000,2
1,0101267302,1,02,01080000,2
1,0101267302,1,03,05120000,2
1,0101267302,1,01,02110000,1
1,0101267303,1,03,14110000,1
1,0101267303,1,02,16030000,2
1,0101267303,1,01,27070000,2
1,0101267304,1,02,06050000,2
1,0101267304,1,01,10020000,1
1,0101267305,1,01,21010000,1
1,0101271301,1,01,18010000,1
1,0101271302,1,01,06120000,1
1,0101271302,1,02,19010000,2
1,0101271303,1,01,17050000,2
1,0101271303,1,02,27070000,2
1,0101271303,1,03,02040000,1
1,0101271304,1,03,03020000,2
1,0101271304,1,01,24060000,2
1,0101271304,1,02,21120000,1
1,0101271305,1,01,14110000,1
1,0101278301,1,02,15090000,1
1,0101278301,1,01,30100000,2
1,0101278303,1,02,12110000,1
1,0101278303,1,03,14040000,2
1,0101278303,1,04,30120000,2
1,0101278303,1,01,12110000,2
1,0101278304,1,01,21040000,1
1,0101278304,1,02,19070000,2
1,0101278305,1,03,14080000,2
1,0101278305,1,02,11030000,1
1,0101278305,1,01,26080000,2
1,0101283501,1,01,23120000,1
1,0101283502,1,02,06100000,1
1,0101283502,1,01,24050000,2
1,0101283503,1,02,08070000,2
1,0101283503,1,01,15010000,1
1,0101283504,1,01,15090000,2
1,0101283504,1,02,01050000,1
1,0101283505,1,03,30030000,2
1,0101283505,1,01,14090000,2
1,0101283505,1,02,10040000,2
1,0101283505,1,04,22100000,1
1,0101302501,1,01,19090000,2
1,0101302501,1,02,28020000,1
1,0101302502,1,02,14100000,1
1,0101302502,1,03,08080000,2
1,0101302502,1,01,12070000,2
1,0101302503,1,03,09110000,1
1,0101302503,1,02,08100000,2
1,0101302503,1,01,14120000,2
1,0101302504,1,02,27050000,1
1,0101302504,1,03,25070000,2
1,0101302504,1,01,01090000,2
1,0101302505,1,01,10080000,2
1,0101302505,1,03,03060000,2
1,0101302505,1,02,08120000,1
1,0101312501,1,01,28040000,2
1,0101312501,1,02,30100000,1
1,0101312501,1,03,20010000,2
1,0101312502,1,01,28110000,1
1,0101312502,1,03,26030000,2
1,0101312502,1,02,07070000,2
1,0101312503,1,01,31010000,1
1,0101312503,1,02,31050000,2
1,0101312504,1,01,10050000,1
1,0101312504,1,02,12080000,2
1,0101312505,1,01,05040000,2
1,0101312505,1,02,15020000,1
1,0101317802,1,03,30030000,2
1,0101317802,1,02,08020000,1
1,0101317802,1,01,23100000,2
1,0101317804,1,02,30010000,2
1,0101317804,1,01,10120000,1
1,0101317804,1,03,03100000,2
1,0101317805,1,01,19050000,2
1,0101317805,1,02,11040000,1
1,0101317805,1,03,30070000,2
1,0101317805,1,04,18020000,2
1,0101318801,1,02,21020000,1
1,0101318801,1,01,30040000,2
1,0101318802,1,02,03030000,2
1,0101318802,1,01,22100000,2
1,0101318802,1,04,23120000,1
1,0101318802,1,03,10010000,2
1,0101318805,1,02,21110000,1
1,0101318805,1,01,03020000,2
1,0101327801,1,03,16090000,2
1,0101327801,1,02,08100000,2
1,0101327801,1,01,17010000,1
1,0101327801,1,04,26100000,2
1,0101327802,1,01,16120000,1
1,0101327802,1,02,02030000,2
1,0101327802,1,03,02080000,2
1,0101327804,1,01,22020000,1
1,0101327804,2,01,25030000,1
1,0101327805,1,01,04070000,2
1,0101327805,1,02,15090000,1
1,0101350601,1,04,25110000,1
1,0101350601,1,03,20090000,2
1,0101350601,1,02,21050000,2
1,0101350601,1,01,09010000,2
1,0101350603,1,01,19030000,2
1,0101350603,1,02,26110000,2
1,0101350603,1,03,07100000,1
1,0101350604,1,01,22080000,1
1,0101350604,1,02,23080000,2
1,0101350605,1,01,02120000,1
1,0101350605,1,02,03040000,2
1,0101353601,1,01,07020000,1
1,0101353601,1,02,06070000,2
1,0101353602,1,01,05040000,1
1,0101353602,1,02,16090000,2
1,0101353603,1,01,24100000,2
1,0101353603,1,03,23100000,1
1,0101353603,1,02,02050000,2
1,0101353604,1,02,28110000,1
1,0101353604,1,01,10030000,2
1,0101353605,1,01,21010000,2
1,0101353605,1,02,01110000,1
1,0101380601,1,01,22050000,1
1,0101380602,1,01,13040000,1
1,0101380603,1,01,19020000,2
1,0101380603,1,02,19100000,1
1,0101384901,1,01,19060000,2
1,0101384901,1,03,14100000,2
1,0101384901,1,02,09050000,1
1,0101384902,1,01,15100000,2
1,0101384902,1,02,11010000,1
1,0101384903,1,01,07020000,1
1,0101384903,1,02,24090000,2
1,0101384904,1,01,22010000,2
1,0101384904,1,02,14120000,1
1,0101384905,1,01,06030000,2
1,0101384905,1,02,11010000,1
1,0101399901,1,01,02010000,1
1,0101399902,1,01,09080000,2
1,0101399902,1,02,07060000,1
1,0101399904,1,01,13090000,2
1,0101399904,1,02,08060000,1
1,0101399905,1,03,12070000,2
1,0101399905,1,01,21070000,2
1,0101399905,1,04,05040000,1
1,0101399905,1,02,16100000,2
1,0101403901,1,02,18060000,1
1,0101403901,1,01,17100000,2
1,0101403902,1,01,08030000,1
1,0101403902,1,02,31050000,2
1,0101403903,1,01,11100000,2
1,0101403903,1,02,20030000,1
1,0101403904,1,01,15110000,1
1,0101403904,1,02,17090000,2
1,0101403905,1,01,16050000,1
1,0101403905,1,02,15090000,2
1,0101405201,1,01,01050000,2
1,0101405201,1,02,19010000,1
1,0101405202,1,01,01040000,2
1,0101405202,1,02,01020000,1
1,0101405203,1,01,02120000,1
1,0101405203,1,02,12060000,2
1,0101405204,1,02,25010000,1
1,0101405204,1,01,24060000,2
1,0101405205,1,02,27100000,1
1,0101405205,1,01,27070000,2
1,0101411201,1,01,27010000,1
1,0101411201,1,02,03020000,2
1,0101411202,1,03,05110000,2
1,0101411202,1,01,04030000,2
1,0101411202,1,02,22100000,1
1,0101411203,1,01,24030000,2
1,0101411203,1,02,18020000,1
1,0101411204,1,01,23100000,1
1,0101411205,1,03,04070000,2
1,0101411205,1,01,12010000,2
1,0101411205,1,06,20060000,2
1,0101411205,1,02,14020000,1
1,0101411205,1,04,23020000,2
1,0101418101,1,01,10040000,2
1,0101418101,1,02,24120000,1
1,0101418102,1,01,23060000,2
1,0101418102,1,03,01020000,2
1,0101418102,1,02,05120000,1
1,0101418102,1,04,30050000,2
1,0101418103,1,03,11030000,2
1,0101418103,1,01,11120000,2
1,0101418103,1,02,01090000,1
1,0101418104,1,02,19100000,1
1,0101418104,1,01,22070000,2
1,0101418105,1,02,21020000,2
1,0101418105,1,01,18110000,1
1,0101421101,1,02,04070000,2
1,0101421101,1,01,13040000,1
1,0101421102,1,01,25050000,1
1,0101421102,1,02,04070000,2
1,0101421104,1,01,23030000,2
1,0101421104,1,02,31100000,1
1,0101421105,1,02,12070000,2
1,0101421105,1,01,27080000,1
1,0101454101,1,02,10090000,1
1,0101454101,1,01,02090000,2
1,0101454103,1,02,14100000,1
1,0101454103,1,01,29060000,2
1,0101454104,1,01,14040000,2
1,0101454104,1,02,15030000,1
1,0101454105,1,03,13020000,2
1,0101454105,1,01,03100000,1
1,0101454105,1,02,01040000,2
1,0101455301,1,01,28010000,1
1,0101455301,1,02,07040000,2
1,0101455302,1,01,08010000,1
1,0101455302,1,02,11050000,2
1,0101455303,1,04,29070000,2
1,0101455303,1,02,09080000,2
1,0101455303,1,01,04020000,1
1,0101455303,1,03,22080000,2
1,0101455304,1,01,08110000,1
1,0101455304,1,02,23040000,2
1,0101463301,1,01,30050000,1
1,0101463302,1,03,28050000,2
1,0101463302,1,01,18040000,1
1,0101463302,1,02,21080000,2
1,0101463303,1,03,30060000,2
1,0101463303,1,01,23120000,1
1,0101463303,1,02,16040000,2
1,0101463304,1,01,17110000,1
1,0101463304,1,02,22050000,2
1,0101463305,1,02,04090000,2
1,0101463305,1,01,28090000,1
1,0101468301,1,01,03120000,2
1,0101468301,1,02,29090000,1
1,0101468302,1,02,14040000,2
1,0101468302,1,01,02070000,1
1,0101468304,1,06,13050000,2
1,0101468304,1,01,23020000,2
1,0101468304,1,03,05020000,2
1,0101468304,1,04,21080000,2
1,0101468304,1,02,23060000,2
1,0101468304,1,05,04120000,1
1,0101468305,1,02,12090000,2
1,0101468305,1,01,07090000,1
1,0101473501,1,02,18070000,2
1,0101473501,1,01,15020000,1
1,0101473502,1,02,23080000,2
1,0101473502,1,03,30040000,1
1,0101473502,1,01,21090000,2
1,0101473503,1,01,31010000,1
1,0101473503,1,02,24080000,2
1,0101473505,1,03,23120000,1
1,0101473505,1,02,13090000,2
1,0101473505,1,01,19010000,2
1,0101511501,1,01,07020000,2
1,0101511501,1,02,30100000,1
1,0101511502,1,04,15040000,2
1,0101511502,1,03,21120000,2
1,0101511502,1,02,01070000,2
1,0101511502,1,01,21100000,1
1,0101511503,1,02,20030000,2
1,0101511503,1,01,13030000,1
1,0101511504,1,06,18040000,2
1,0101511504,1,05,07060000,2
1,0101511504,1,04,25080000,2
1,0101511504,1,03,23050000,2
1,0101511504,1,01,29010000,1
1,0101511504,1,02,09080000,2
1,0101511504,2,02,12120000,2
1,0101511504,2,01,12110000,1
1,0101511504,3,02,18100000,1
1,0101511504,3,01,25040000,2
1,0101511505,1,01,05100000,1
1,0101512501,1,01,18100000,1
1,0101512501,1,02,23110000,2
1,0101512502,1,01,10100000,1
1,0101512502,1,02,04120000,2
1,0101512503,1,01,30090000,2
1,0101512503,1,03,29080000,1
1,0101512505,1,05,12010000,1
1,0101512505,1,02,10080000,2
1,0101512505,1,01,21060000,2
1,0101521801,1,02,07080000,2
1,0101521801,1,01,15060000,1
1,0101521802,1,01,29010000,1
1,0101521802,1,02,20080000,2
1,0101521803,1,01,13110000,1
1,0101521803,1,02,14110000,2
1,0101521804,1,01,12021932,1
